RouteName, Coords
Walking Distance, "MULTILINESTRING ((-122.467 37.7622, -122.465 37.7621))"
Walking Distance, "MULTILINESTRING ((-122.467 37.7622, -122.464 37.7623))"
Walking Distance, "MULTILINESTRING ((-122.469 37.7621, -122.467 37.7622))"
Walking Distance, "MULTILINESTRING ((-122.469 37.7621, -122.47 37.7621))"
Walking Distance, "MULTILINESTRING ((-122.469 37.7621, -122.466 37.7621))"
Walking Distance, "MULTILINESTRING ((-122.469 37.7621, -122.473 37.7618))"
Walking Distance, "MULTILINESTRING ((-122.469 37.7621, -122.466 37.7604))"
Walking Distance, "MULTILINESTRING ((-122.473 37.7618, -122.47 37.7621))"
Walking Distance, "MULTILINESTRING ((-122.473 37.7618, -122.474 37.7619))"
Walking Distance, "MULTILINESTRING ((-122.473 37.7618, -122.469 37.7621))"
Walking Distance, "MULTILINESTRING ((-122.473 37.7618, -122.472 37.7591))"
Walking Distance, "MULTILINESTRING ((-122.474 37.7619, -122.477 37.7617))"
Walking Distance, "MULTILINESTRING ((-122.474 37.7619, -122.473 37.7618))"
Walking Distance, "MULTILINESTRING ((-122.474 37.7619, -122.47 37.7621))"
Walking Distance, "MULTILINESTRING ((-122.474 37.7619, -122.477 37.7618))"
Walking Distance, "MULTILINESTRING ((-122.477 37.7617, -122.473 37.7618))"
Walking Distance, "MULTILINESTRING ((-122.477 37.7617, -122.481 37.7615))"
Walking Distance, "MULTILINESTRING ((-122.477 37.7617, -122.477 37.7618))"
Walking Distance, "MULTILINESTRING ((-122.477 37.7617, -122.477 37.7637))"
Walking Distance, "MULTILINESTRING ((-122.477 37.7617, -122.48 37.7615))"
Walking Distance, "MULTILINESTRING ((-122.48 37.7615, -122.477 37.7617))"
Walking Distance, "MULTILINESTRING ((-122.48 37.7615, -122.48 37.7615))"
Walking Distance, "MULTILINESTRING ((-122.48 37.7615, -122.481 37.7615))"
Walking Distance, "MULTILINESTRING ((-122.48 37.7615, -122.481 37.7616))"
Walking Distance, "MULTILINESTRING ((-122.481 37.7615, -122.483 37.7615))"
Walking Distance, "MULTILINESTRING ((-122.481 37.7615, -122.48 37.7615))"
Walking Distance, "MULTILINESTRING ((-122.481 37.7615, -122.48 37.7615))"
Walking Distance, "MULTILINESTRING ((-122.481 37.7615, -122.481 37.7631))"
Walking Distance, "MULTILINESTRING ((-122.483 37.7615, -122.48 37.7615))"
Walking Distance, "MULTILINESTRING ((-122.483 37.7615, -122.487 37.7613))"
Walking Distance, "MULTILINESTRING ((-122.483 37.7615, -122.481 37.7616))"
Walking Distance, "MULTILINESTRING ((-122.483 37.7615, -122.481 37.7615))"
Walking Distance, "MULTILINESTRING ((-122.483 37.7615, -122.481 37.7631))"
Walking Distance, "MULTILINESTRING ((-122.487 37.7613, -122.483 37.7615))"
Walking Distance, "MULTILINESTRING ((-122.487 37.7613, -122.49 37.7612))"
Walking Distance, "MULTILINESTRING ((-122.487 37.7613, -122.486 37.7651))"
Walking Distance, "MULTILINESTRING ((-122.487 37.7613, -122.489 37.7649))"
Walking Distance, "MULTILINESTRING ((-122.487 37.7613, -122.488 37.765))"
Walking Distance, "MULTILINESTRING ((-122.49 37.7612, -122.487 37.7613))"
Walking Distance, "MULTILINESTRING ((-122.49 37.7612, -122.493 37.761))"
Walking Distance, "MULTILINESTRING ((-122.49 37.7612, -122.489 37.7649))"
Walking Distance, "MULTILINESTRING ((-122.49 37.7612, -122.49 37.7649))"
Walking Distance, "MULTILINESTRING ((-122.49 37.7612, -122.488 37.765))"
Walking Distance, "MULTILINESTRING ((-122.493 37.761, -122.49 37.7612))"
Walking Distance, "MULTILINESTRING ((-122.493 37.761, -122.496 37.7609))"
Walking Distance, "MULTILINESTRING ((-122.493 37.761, -122.496 37.761))"
Walking Distance, "MULTILINESTRING ((-122.493 37.761, -122.493 37.7647))"
Walking Distance, "MULTILINESTRING ((-122.493 37.761, -122.493 37.7648))"
Walking Distance, "MULTILINESTRING ((-122.499 37.7607, -122.496 37.7609))"
Walking Distance, "MULTILINESTRING ((-122.499 37.7607, -122.503 37.7606))"
Walking Distance, "MULTILINESTRING ((-122.499 37.7607, -122.496 37.761))"
Walking Distance, "MULTILINESTRING ((-122.499 37.7607, -122.497 37.7644))"
Walking Distance, "MULTILINESTRING ((-122.499 37.7607, -122.496 37.7573))"
Walking Distance, "MULTILINESTRING ((-122.503 37.7606, -122.499 37.7607))"
Walking Distance, "MULTILINESTRING ((-122.503 37.7606, -122.506 37.7605))"
Walking Distance, "MULTILINESTRING ((-122.503 37.7606, -122.506 37.7605))"
Walking Distance, "MULTILINESTRING ((-122.503 37.7606, -122.506 37.7587))"
Walking Distance, "MULTILINESTRING ((-122.503 37.7606, -122.506 37.7624))"
Walking Distance, "MULTILINESTRING ((-122.506 37.7605, -122.503 37.7606))"
Walking Distance, "MULTILINESTRING ((-122.506 37.7605, -122.509 37.7604))"
Walking Distance, "MULTILINESTRING ((-122.506 37.7605, -122.506 37.7605))"
Walking Distance, "MULTILINESTRING ((-122.506 37.7605, -122.506 37.7587))"
Walking Distance, "MULTILINESTRING ((-122.506 37.7605, -122.506 37.7624))"
Walking Distance, "MULTILINESTRING ((-122.47 37.7621, -122.469 37.7621))"
Walking Distance, "MULTILINESTRING ((-122.47 37.7621, -122.474 37.7619))"
Walking Distance, "MULTILINESTRING ((-122.47 37.7621, -122.473 37.7618))"
Walking Distance, "MULTILINESTRING ((-122.47 37.7621, -122.467 37.7622))"
Walking Distance, "MULTILINESTRING ((-122.47 37.7621, -122.472 37.7591))"
Walking Distance, "MULTILINESTRING ((-122.509 37.7604, -122.506 37.7605))"
Walking Distance, "MULTILINESTRING ((-122.509 37.7604, -122.506 37.7605))"
Walking Distance, "MULTILINESTRING ((-122.509 37.7604, -122.506 37.7587))"
Walking Distance, "MULTILINESTRING ((-122.509 37.7604, -122.506 37.7624))"
Walking Distance, "MULTILINESTRING ((-122.496 37.7609, -122.493 37.761))"
Walking Distance, "MULTILINESTRING ((-122.496 37.7609, -122.499 37.7607))"
Walking Distance, "MULTILINESTRING ((-122.496 37.7609, -122.496 37.761))"
Walking Distance, "MULTILINESTRING ((-122.496 37.7609, -122.497 37.7644))"
Walking Distance, "MULTILINESTRING ((-122.496 37.7609, -122.496 37.7573))"
Walking Distance, "MULTILINESTRING ((-122.402 37.7544, -122.402 37.7545))"
Walking Distance, "MULTILINESTRING ((-122.402 37.7544, -122.404 37.7545))"
Walking Distance, "MULTILINESTRING ((-122.402 37.7544, -122.402 37.7543))"
Walking Distance, "MULTILINESTRING ((-122.402 37.7544, -122.402 37.7535))"
Walking Distance, "MULTILINESTRING ((-122.402 37.7544, -122.401 37.7549))"
Walking Distance, "MULTILINESTRING ((-122.402 37.7519, -122.402 37.7544))"
Walking Distance, "MULTILINESTRING ((-122.402 37.7519, -122.401 37.7521))"
Walking Distance, "MULTILINESTRING ((-122.402 37.7519, -122.402 37.7508))"
Walking Distance, "MULTILINESTRING ((-122.402 37.7519, -122.402 37.7535))"
Walking Distance, "MULTILINESTRING ((-122.402 37.7508, -122.402 37.7519))"
Walking Distance, "MULTILINESTRING ((-122.402 37.7508, -122.401 37.7507))"
Walking Distance, "MULTILINESTRING ((-122.402 37.7508, -122.401 37.7521))"
Walking Distance, "MULTILINESTRING ((-122.402 37.7508, -122.4 37.7509))"
Walking Distance, "MULTILINESTRING ((-122.387 37.7326, -122.387 37.7319))"
Walking Distance, "MULTILINESTRING ((-122.387 37.7326, -122.386 37.7332))"
Walking Distance, "MULTILINESTRING ((-122.387 37.7326, -122.385 37.733))"
Walking Distance, "MULTILINESTRING ((-122.387 37.7326, -122.385 37.733))"
Walking Distance, "MULTILINESTRING ((-122.39 37.7797, -122.394 37.7763))"
Walking Distance, "MULTILINESTRING ((-122.39 37.7797, -122.388 37.7846))"
Walking Distance, "MULTILINESTRING ((-122.39 37.7797, -122.397 37.7756))"
Walking Distance, "MULTILINESTRING ((-122.39 37.7797, -122.393 37.7793))"
Walking Distance, "MULTILINESTRING ((-122.39 37.7797, -122.394 37.7779))"
Walking Distance, "MULTILINESTRING ((-122.39 37.7797, -122.388 37.7836))"
Walking Distance, "MULTILINESTRING ((-122.394 37.7763, -122.39 37.7797))"
Walking Distance, "MULTILINESTRING ((-122.394 37.7763, -122.394 37.7758))"
Walking Distance, "MULTILINESTRING ((-122.394 37.7763, -122.395 37.7769))"
Walking Distance, "MULTILINESTRING ((-122.394 37.7763, -122.395 37.7766))"
Walking Distance, "MULTILINESTRING ((-122.379 37.7311, -122.38 37.7325))"
Walking Distance, "MULTILINESTRING ((-122.379 37.7311, -122.381 37.7306))"
Walking Distance, "MULTILINESTRING ((-122.379 37.7311, -122.38 37.7306))"
Walking Distance, "MULTILINESTRING ((-122.379 37.7311, -122.38 37.731))"
Walking Distance, "MULTILINESTRING ((-122.379 37.7311, -122.379 37.7316))"
Walking Distance, "MULTILINESTRING ((-122.379 37.7311, -122.381 37.7308))"
Walking Distance, "MULTILINESTRING ((-122.461 37.7507, -122.458 37.7517))"
Walking Distance, "MULTILINESTRING ((-122.461 37.7507, -122.459 37.7481))"
Walking Distance, "MULTILINESTRING ((-122.461 37.7507, -122.464 37.7566))"
Walking Distance, "MULTILINESTRING ((-122.461 37.7507, -122.459 37.7482))"
Walking Distance, "MULTILINESTRING ((-122.461 37.7507, -122.459 37.7483))"
Walking Distance, "MULTILINESTRING ((-122.461 37.7507, -122.46 37.7538))"
Walking Distance, "MULTILINESTRING ((-122.459 37.7472, -122.459 37.7481))"
Walking Distance, "MULTILINESTRING ((-122.459 37.7472, -122.459 37.7482))"
Walking Distance, "MULTILINESTRING ((-122.459 37.7472, -122.459 37.7483))"
Walking Distance, "MULTILINESTRING ((-122.459 37.7472, -122.458 37.746))"
Walking Distance, "MULTILINESTRING ((-122.459 37.7483, -122.459 37.7481))"
Walking Distance, "MULTILINESTRING ((-122.459 37.7483, -122.459 37.7482))"
Walking Distance, "MULTILINESTRING ((-122.459 37.7483, -122.459 37.7472))"
Walking Distance, "MULTILINESTRING ((-122.459 37.7481, -122.435 37.7629))"
Walking Distance, "MULTILINESTRING ((-122.459 37.7481, -122.465 37.7408))"
Walking Distance, "MULTILINESTRING ((-122.459 37.7481, -122.461 37.7507))"
Walking Distance, "MULTILINESTRING ((-122.459 37.7481, -122.456 37.7465))"
Walking Distance, "MULTILINESTRING ((-122.459 37.7481, -122.458 37.746))"
Walking Distance, "MULTILINESTRING ((-122.459 37.7481, -122.459 37.7483))"
Walking Distance, "MULTILINESTRING ((-122.459 37.7481, -122.459 37.7482))"
Walking Distance, "MULTILINESTRING ((-122.459 37.7481, -122.459 37.7472))"
Walking Distance, "MULTILINESTRING ((-122.456 37.744, -122.457 37.7454))"
Walking Distance, "MULTILINESTRING ((-122.456 37.744, -122.455 37.7431))"
Walking Distance, "MULTILINESTRING ((-122.456 37.744, -122.456 37.7435))"
Walking Distance, "MULTILINESTRING ((-122.456 37.744, -122.455 37.7431))"
Walking Distance, "MULTILINESTRING ((-122.456 37.744, -122.456 37.742))"
Walking Distance, "MULTILINESTRING ((-122.464 37.7549, -122.461 37.7507))"
Walking Distance, "MULTILINESTRING ((-122.464 37.7549, -122.466 37.7548))"
Walking Distance, "MULTILINESTRING ((-122.464 37.7549, -122.464 37.7566))"
Walking Distance, "MULTILINESTRING ((-122.464 37.7549, -122.461 37.7554))"
Walking Distance, "MULTILINESTRING ((-122.455 37.7431, -122.457 37.7416))"
Walking Distance, "MULTILINESTRING ((-122.455 37.7431, -122.456 37.7435))"
Walking Distance, "MULTILINESTRING ((-122.455 37.7431, -122.456 37.744))"
Walking Distance, "MULTILINESTRING ((-122.455 37.7431, -122.456 37.742))"
Walking Distance, "MULTILINESTRING ((-122.456 37.7435, -122.456 37.744))"
Walking Distance, "MULTILINESTRING ((-122.456 37.7435, -122.455 37.7431))"
Walking Distance, "MULTILINESTRING ((-122.456 37.7435, -122.455 37.7431))"
Walking Distance, "MULTILINESTRING ((-122.456 37.7435, -122.456 37.742))"
Walking Distance, "MULTILINESTRING ((-122.458 37.746, -122.457 37.7454))"
Walking Distance, "MULTILINESTRING ((-122.458 37.746, -122.459 37.7472))"
Walking Distance, "MULTILINESTRING ((-122.458 37.746, -122.456 37.7465))"
Walking Distance, "MULTILINESTRING ((-122.458 37.746, -122.459 37.7481))"
Walking Distance, "MULTILINESTRING ((-122.431 37.8015, -122.433 37.8034))"
Walking Distance, "MULTILINESTRING ((-122.431 37.8015, -122.436 37.7998))"
Walking Distance, "MULTILINESTRING ((-122.431 37.8015, -122.431 37.8015))"
Walking Distance, "MULTILINESTRING ((-122.431 37.8015, -122.431 37.8005))"
Walking Distance, "MULTILINESTRING ((-122.431 37.8015, -122.435 37.8011))"
Walking Distance, "MULTILINESTRING ((-122.426 37.7768, -122.426 37.7774))"
Walking Distance, "MULTILINESTRING ((-122.426 37.7768, -122.426 37.7765))"
Walking Distance, "MULTILINESTRING ((-122.426 37.7768, -122.428 37.7763))"
Walking Distance, "MULTILINESTRING ((-122.426 37.7768, -122.423 37.7769))"
Walking Distance, "MULTILINESTRING ((-122.495 37.7817, -122.493 37.7815))"
Walking Distance, "MULTILINESTRING ((-122.495 37.7817, -122.494 37.7816))"
Walking Distance, "MULTILINESTRING ((-122.495 37.7817, -122.492 37.782))"
Walking Distance, "MULTILINESTRING ((-122.495 37.7817, -122.493 37.7798))"
Walking Distance, "MULTILINESTRING ((-122.482 37.7884, -122.481 37.7921))"
Walking Distance, "MULTILINESTRING ((-122.482 37.7884, -122.485 37.7875))"
Walking Distance, "MULTILINESTRING ((-122.482 37.7884, -122.482 37.7902))"
Walking Distance, "MULTILINESTRING ((-122.482 37.7884, -122.482 37.7903))"
Walking Distance, "MULTILINESTRING ((-122.482 37.7884, -122.482 37.7921))"
Walking Distance, "MULTILINESTRING ((-122.481 37.7921, -122.482 37.7921))"
Walking Distance, "MULTILINESTRING ((-122.481 37.7921, -122.482 37.7903))"
Walking Distance, "MULTILINESTRING ((-122.481 37.7921, -122.482 37.7902))"
Walking Distance, "MULTILINESTRING ((-122.481 37.7921, -122.482 37.7884))"
Walking Distance, "MULTILINESTRING ((-122.442 37.799, -122.439 37.7994))"
Walking Distance, "MULTILINESTRING ((-122.442 37.799, -122.447 37.8004))"
Walking Distance, "MULTILINESTRING ((-122.442 37.799, -122.447 37.7985))"
Walking Distance, "MULTILINESTRING ((-122.442 37.799, -122.443 37.8001))"
Walking Distance, "MULTILINESTRING ((-122.442 37.799, -122.443 37.8001))"
Walking Distance, "MULTILINESTRING ((-122.442 37.799, -122.443 37.801))"
Walking Distance, "MULTILINESTRING ((-122.436 37.7998, -122.431 37.8005))"
Walking Distance, "MULTILINESTRING ((-122.436 37.7998, -122.439 37.7994))"
Walking Distance, "MULTILINESTRING ((-122.436 37.7998, -122.431 37.8015))"
Walking Distance, "MULTILINESTRING ((-122.436 37.7998, -122.436 37.8008))"
Walking Distance, "MULTILINESTRING ((-122.436 37.7998, -122.436 37.8011))"
Walking Distance, "MULTILINESTRING ((-122.436 37.7998, -122.435 37.8011))"
Walking Distance, "MULTILINESTRING ((-122.408 37.8035, -122.41 37.8033))"
Walking Distance, "MULTILINESTRING ((-122.408 37.8035, -122.407 37.8037))"
Walking Distance, "MULTILINESTRING ((-122.408 37.8035, -122.41 37.8031))"
Walking Distance, "MULTILINESTRING ((-122.408 37.8035, -122.407 37.8027))"
Walking Distance, "MULTILINESTRING ((-122.408 37.8035, -122.41 37.8023))"
Walking Distance, "MULTILINESTRING ((-122.407 37.8037, -122.408 37.8035))"
Walking Distance, "MULTILINESTRING ((-122.407 37.8037, -122.407 37.803))"
Walking Distance, "MULTILINESTRING ((-122.407 37.8037, -122.407 37.8027))"
Walking Distance, "MULTILINESTRING ((-122.407 37.8037, -122.406 37.8027))"
Walking Distance, "MULTILINESTRING ((-122.407 37.8037, -122.406 37.8018))"
Walking Distance, "MULTILINESTRING ((-122.431 37.8005, -122.428 37.8009))"
Walking Distance, "MULTILINESTRING ((-122.431 37.8005, -122.436 37.7998))"
Walking Distance, "MULTILINESTRING ((-122.431 37.8005, -122.431 37.8015))"
Walking Distance, "MULTILINESTRING ((-122.431 37.8005, -122.431 37.8015))"
Walking Distance, "MULTILINESTRING ((-122.431 37.8005, -122.435 37.8011))"
Walking Distance, "MULTILINESTRING ((-122.447 37.7985, -122.445 37.7987))"
Walking Distance, "MULTILINESTRING ((-122.447 37.7985, -122.452 37.7994))"
Walking Distance, "MULTILINESTRING ((-122.447 37.7985, -122.447 37.7974))"
Walking Distance, "MULTILINESTRING ((-122.447 37.7985, -122.446 37.7976))"
Walking Distance, "MULTILINESTRING ((-122.447 37.7985, -122.447 37.8004))"
Walking Distance, "MULTILINESTRING ((-122.439 37.7994, -122.436 37.7998))"
Walking Distance, "MULTILINESTRING ((-122.439 37.7994, -122.442 37.799))"
Walking Distance, "MULTILINESTRING ((-122.439 37.7994, -122.439 37.8005))"
Walking Distance, "MULTILINESTRING ((-122.439 37.7994, -122.436 37.7997))"
Walking Distance, "MULTILINESTRING ((-122.439 37.7994, -122.439 37.7967))"
Walking Distance, "MULTILINESTRING ((-122.41 37.8033, -122.41 37.8023))"
Walking Distance, "MULTILINESTRING ((-122.41 37.8033, -122.41 37.8031))"
Walking Distance, "MULTILINESTRING ((-122.41 37.8033, -122.408 37.8035))"
Walking Distance, "MULTILINESTRING ((-122.41 37.8033, -122.411 37.8029))"
Walking Distance, "MULTILINESTRING ((-122.381 37.7308, -122.384 37.7325))"
Walking Distance, "MULTILINESTRING ((-122.381 37.7308, -122.381 37.7306))"
Walking Distance, "MULTILINESTRING ((-122.381 37.7308, -122.38 37.7306))"
Walking Distance, "MULTILINESTRING ((-122.381 37.7308, -122.379 37.7311))"
Walking Distance, "MULTILINESTRING ((-122.385 37.733, -122.387 37.7359))"
Walking Distance, "MULTILINESTRING ((-122.385 37.733, -122.386 37.7332))"
Walking Distance, "MULTILINESTRING ((-122.385 37.733, -122.384 37.7325))"
Walking Distance, "MULTILINESTRING ((-122.385 37.733, -122.387 37.7326))"
Walking Distance, "MULTILINESTRING ((-122.384 37.7325, -122.385 37.733))"
Walking Distance, "MULTILINESTRING ((-122.384 37.7325, -122.383 37.7333))"
Walking Distance, "MULTILINESTRING ((-122.384 37.7325, -122.385 37.733))"
Walking Distance, "MULTILINESTRING ((-122.384 37.7325, -122.382 37.7333))"
Walking Distance, "MULTILINESTRING ((-122.449 37.7216, -122.447 37.7208))"
Walking Distance, "MULTILINESTRING ((-122.449 37.7216, -122.45 37.7221))"
Walking Distance, "MULTILINESTRING ((-122.449 37.7216, -122.45 37.7204))"
Walking Distance, "MULTILINESTRING ((-122.449 37.7216, -122.447 37.7218))"
Walking Distance, "MULTILINESTRING ((-122.45 37.7204, -122.449 37.7216))"
Walking Distance, "MULTILINESTRING ((-122.45 37.7204, -122.451 37.7194))"
Walking Distance, "MULTILINESTRING ((-122.45 37.7204, -122.452 37.7197))"
Walking Distance, "MULTILINESTRING ((-122.45 37.7204, -122.45 37.7221))"
Walking Distance, "MULTILINESTRING ((-122.452 37.7994, -122.45 37.7982))"
Walking Distance, "MULTILINESTRING ((-122.452 37.7994, -122.454 37.802))"
Walking Distance, "MULTILINESTRING ((-122.452 37.7994, -122.452 37.7992))"
Walking Distance, "MULTILINESTRING ((-122.452 37.7994, -122.452 37.7991))"
Walking Distance, "MULTILINESTRING ((-122.452 37.7994, -122.45 37.7981))"
Walking Distance, "MULTILINESTRING ((-122.452 37.7992, -122.452 37.7994))"
Walking Distance, "MULTILINESTRING ((-122.452 37.7992, -122.452 37.7991))"
Walking Distance, "MULTILINESTRING ((-122.452 37.7992, -122.45 37.7981))"
Walking Distance, "MULTILINESTRING ((-122.46 37.7661, -122.458 37.766))"
Walking Distance, "MULTILINESTRING ((-122.46 37.7661, -122.462 37.7662))"
Walking Distance, "MULTILINESTRING ((-122.46 37.7661, -122.458 37.7661))"
Walking Distance, "MULTILINESTRING ((-122.46 37.7661, -122.459 37.7644))"
Walking Distance, "MULTILINESTRING ((-122.462 37.7662, -122.46 37.7661))"
Walking Distance, "MULTILINESTRING ((-122.462 37.7662, -122.467 37.766))"
Walking Distance, "MULTILINESTRING ((-122.462 37.7662, -122.463 37.7642))"
Walking Distance, "MULTILINESTRING ((-122.462 37.7662, -122.462 37.7642))"
Walking Distance, "MULTILINESTRING ((-122.462 37.7662, -122.466 37.7659))"
Walking Distance, "MULTILINESTRING ((-122.467 37.766, -122.462 37.7662))"
Walking Distance, "MULTILINESTRING ((-122.467 37.766, -122.471 37.7658))"
Walking Distance, "MULTILINESTRING ((-122.467 37.766, -122.466 37.7659))"
Walking Distance, "MULTILINESTRING ((-122.467 37.766, -122.466 37.7643))"
Walking Distance, "MULTILINESTRING ((-122.467 37.766, -122.465 37.764))"
Walking Distance, "MULTILINESTRING ((-122.473 37.7657, -122.471 37.7658))"
Walking Distance, "MULTILINESTRING ((-122.473 37.7657, -122.475 37.7656))"
Walking Distance, "MULTILINESTRING ((-122.473 37.7657, -122.477 37.7655))"
Walking Distance, "MULTILINESTRING ((-122.473 37.7657, -122.477 37.7654))"
Walking Distance, "MULTILINESTRING ((-122.473 37.7657, -122.478 37.7655))"
