id, name, lat, long
1655,Revere Ave & Jennings St,37.7295,-122.386
1656,Revere Ave & Lane St,37.7317,-122.39
1657,San Jose Ave & Farallones St,37.7142,-122.452
1658,San Jose Ave & Lakeview Ave,37.7163,-122.45
1659,San Jose Ave & Niagra Ave,37.7195,-122.447
1660,San Jose Ave & Ocean Ave,37.7231,-122.445
1661,San Jose Ave & Randall St,37.7397,-122.424
1662,San Jose Ave & Santa Rosa Ave,37.729,-122.44
1663,San Jose Ave & Santa Ynez Ave,37.7259,-122.442
1664,Sacramento St & Battery St,37.7942,-122.4
1665,Sacramento St & Buchanan St,37.7904,-122.431
1666,Sacramento St & Cherry St,37.7869,-122.457
1667,Sacramento St & Davis St,37.7946,-122.398
1668,Sacramento St & Fillmore St,37.7899,-122.434
1669,Sacramento St & Franklin St,37.7912,-122.424
1670,Sacramento St & Gough St,37.7909,-122.426
1671,Sacramento St & Grant Ave,37.7934,-122.406
1672,Sacramento St & Hyde St,37.792,-122.417
1673,Sacramento St & Jones St,37.7924,-122.414
1674,Sacramento St & Kearny St,37.7936,-122.405
1675,Sacramento St & Larkin St,37.7918,-122.42
1676,Sacramento St & Leavenworth St,37.7922,-122.416
1677,Sacramento St & Laguna St,37.7906,-122.429
1678,Sacramento St & Montgomery St,37.7938,-122.403
1679,Sacramento St & Octavia St,37.7908,-122.427
1680,Sacramento St & Polk St,37.7915,-122.421
1681,Sacramento St & Powell St,37.793,-122.409
1682,Sacramento St & Sansome St,37.7941,-122.401
1683,Sacramento St & Sproule Ln,37.7927,-122.412
1684,Sacramento St & Stockton St,37.7933,-122.408
1685,Sacramento St & Van Ness Ave,37.7914,-122.422
1686,Sacramento St & Webster St,37.7901,-122.432
1687,274 Sagamore St,37.7114,-122.462
1688,Sagamore St & Capitol Ave,37.7115,-122.459
1689,Sagamore St & Orizaba Ave,37.7113,-122.462
1690,Sansome St & Pine St,37.792,-122.401
1691,Sansome St & Sacramento St,37.7941,-122.401
1692,795 Corbett Ave,37.7541,-122.443
1693,800 Corbett Ave,37.754,-122.443
1694,925 Corbett Ave,37.7521,-122.443
1695,956 Corbett Ave,37.7517,-122.444
1696,Corbett Ave & Clayton St,37.7589,-122.446
1697,Corbett Ave & Cuesta Ct,37.7509,-122.444
1698,Corbett Ave & Danvers St,37.7612,-122.444
1699,Corbett Ave & Douglass St,37.7621,-122.44
1700,Corbett Ave & Graystone Ter,37.7564,-122.443
1701,Corbett Ave & Hattie St,37.7617,-122.441
1702,Corbett Ave & Hopkins Ave,37.7529,-122.444
1703,Corbett Ave & Iron Aly,37.7578,-122.445
1704,Corbett Ave & Mars St,37.7605,-122.444
1705,Corbett Ave & Ord St,37.7619,-122.44
1706,Corbett Ave & Romain St,37.7555,-122.443
1707,Crescent Ave & Agnon Ave,37.7351,-122.422
1708,Crescent Ave & Andover St,37.735,-122.417
1709,Crescent Ave & Arnold Ave,37.735,-122.42
1710,Crescent Ave & College Ave,37.7353,-122.424
1711,Crescent Ave & Folsom St,37.7348,-122.414
1712,Crescent Ave & Leese St,37.7352,-122.423
1713,Crescent Ave & Mission St,37.7354,-122.424
1714,Crescent Ave & Murray St,37.7351,-122.42
1715,Crescent Ave & Porter St,37.7349,-122.418
1716,Crescent Ave & Putnam St,37.735,-122.411
1717,Crescent Ave & Roscoe St,37.7351,-122.419
1718,Carmel St & Belvedere St,37.7609,-122.448
1719,Carmel St & Twin Peaks Blvd,37.7609,-122.447
1720,Crespi Dr & Varela Ave,37.7201,-122.476
1721,40 Crestline Dr,37.7504,-122.447
1722,74 Crestline Dr,37.7518,-122.446
1723,Fulton St & 33rd Ave,37.7722,-122.493
1724,Fulton St & 36th Ave,37.7721,-122.496
1725,Fulton St & 37th Ave,37.7719,-122.497
1726,Fulton St & 46th Ave,37.7716,-122.507
1727,Fulton St & Arguello Blvd,37.7744,-122.458
1728,Fulton St & Clayton St,37.7754,-122.45
1729,Fulton St & Great Hwy,37.7714,-122.511
1730,Fulton St & La Playa St,37.7713,-122.509
1731,Fulton St & Masonic Ave,37.7758,-122.446
1732,Fulton St & Park Presidio Blvd,37.7732,-122.472
1733,Fulton St & Parker Ave,37.775,-122.453
1734,Fulton St & Stanyan St,37.7748,-122.455
1735,Fulton St & Stanyan StW,37.7748,-122.455
1736,Fowler Ave & Portola Dr,37.7444,-122.453
1737,Garfield St & Beverly St,37.7197,-122.472
1738,Garfield St & Bright St,37.72,-122.463
1739,Geary St & 3rd Ave,37.7812,-122.461
1740,Geary St & 6th Ave,37.7811,-122.464
1741,Geary St & 9th Ave,37.781,-122.468
1742,Geary St & 17th Ave,37.7806,-122.476
1743,Geary St & 20th Ave,37.7804,-122.48
1744,Geary St & 22nd Ave,37.7802,-122.482
1745,Geary St & 23rd Ave,37.7802,-122.482
1746,Geary St & 25th Ave,37.7802,-122.485
1747,3rd St & 4th St,37.7726,-122.39
1748,Bacon St & San Bruno Ave,37.7279,-122.403
1749,Bacon St & Somerset St,37.7267,-122.407
1750,Baker Beach Parking Lot SW,37.7902,-122.482
1751,Baker St & Greenwich St,37.7976,-122.446
1752,Bay St & Midway St,37.8061,-122.409
1753,Balboa St & 4th Ave,37.7774,-122.462
1754,Balboa St & 6th Ave,37.7773,-122.464
1755,Balboa St & 8th Ave,37.7772,-122.466
1756,Balboa St & 10th Ave,37.7771,-122.468
1757,Balboa St & 12th Ave,37.777,-122.47
1758,Balboa St & 17th Ave,37.7768,-122.476
1759,Balboa St & 19th Ave,37.7767,-122.478
1760,Balboa St & 21st Ave,37.7766,-122.48
1761,Balboa St & 23rd Ave,37.7765,-122.482
1762,Balboa St & 25th Ave,37.7764,-122.485
1763,Balboa St & 28th Ave,37.7762,-122.488
1764,Balboa St & 30th Ave,37.7761,-122.49
1765,Balboa St & 32nd Ave,37.776,-122.492
1766,Balboa St & 34th Ave,37.7758,-122.494
1767,Balboa St & 35th Ave,37.7759,-122.495
1768,Balboa St & 37th Ave,37.7758,-122.497
1769,Balboa St & 40th Ave,37.7756,-122.5
1770,Balboa St & 43rd Ave,37.7755,-122.504
1771,Balboa St & Arguello Blvd,37.7775,-122.459
1772,Balboa St & Park Presidio Blvd,37.7769,-122.472
1773,Broderick St & Bay St,37.8015,-122.445
1774,Broderick St & Beach St,37.8034,-122.445
1775,Broderick St & Francisco St,37.8006,-122.445
1776,Broderick St & Jefferson St,37.8043,-122.445
1777,Broderick St & North Point St,37.8025,-122.445
1778,Broadway & Columbus Ave,37.7978,-122.406
1779,Broadway & Montgomery St,37.7981,-122.404
1780,Broadway & Steiner St,37.7941,-122.436
1781,Broadway & Stockton St,37.7976,-122.408
1782,Beale St & Mission St,37.7919,-122.397
1783,Beach St & Mason St,37.8074,-122.414
1784,Beach St & Polk St,37.8064,-122.423
1785,Beach St & Stockton St,37.8078,-122.411
1786,Bemis St & Moffitt St,37.7367,-122.431
1787,3rd St & Bayview St,37.7322,-122.392
1788,3rd St & Brannan St,37.7793,-122.393
1789,9th Ave & Lincoln Way,37.7659,-122.466
1790,9th Ave & Moraga St,37.7567,-122.466
1791,9th Ave & Noriega St,37.7548,-122.466
1792,9th Ave & Ortega St,37.7529,-122.466
1793,9th St & Ave H,37.8252,-122.37
1794,10th Ave & Ortega St,37.7527,-122.466
1795,10th Ave & Pacheco St,37.7509,-122.466
1796,10th Ave & Quintara St,37.7493,-122.466
1797,11th St & Bryant St,37.7698,-122.411
1798,11th St & Harrison St,37.7707,-122.413
1799,11th St & Howard St,37.7733,-122.416
1800,11th St & Mission St,37.774,-122.417
1801,11th St & Market St,37.7755,-122.419
1802,14th Ave & Quintara St,37.7489,-122.471
1803,14th Ave & Santiago St,37.745,-122.47
1804,14th Ave & Taraval St,37.7434,-122.47
1805,14th Ave & Ulloa St,37.7416,-122.47
1806,14th St & Alpine Ter,37.7673,-122.437
1807,14th St & Church St,37.7678,-122.429
1808,14th St & Castro St,37.7674,-122.436
1809,14th St & Noe St,37.7675,-122.433
1810,14th St & Sanchez St,37.7677,-122.431
1811,15th Ave & Noriega St,37.7541,-122.472
1812,15th Ave & Ortega St,37.7527,-122.472
1813,15th Ave & Pacheco St,37.7508,-122.472
1814,15th Ave & Quintara St,37.7489,-122.472
1815,15th Ave & Taraval St,37.7431,-122.471
1816,15th Ave & West Portal Ave,37.7364,-122.47
1817,16th Ave & Lomita Ave,37.757,-122.474
1818,16th Ave & Moraga St,37.7563,-122.474
1819,16th Ave & Noriega St,37.7542,-122.473
1820,16th Ave & Ortega St,37.7524,-122.473
1821,16th Ave & Pacheco St,37.7505,-122.473
1822,16th St & Bryant St,37.7657,-122.41
1823,16th St & Church St,37.7646,-122.429
1824,16th St & Dolores St,37.7647,-122.427
1825,16th St & Mission St,37.7652,-122.42
1826,16th St & Potrero Ave,37.7658,-122.408
1827,16th St & Shotwell St,37.7652,-122.416
1828,16th St & Valencia St,37.765,-122.422
1829,17th Ave & Rivera St,37.747,-122.474
1830,17th Ave & Santiago St,37.7451,-122.474
1831,17th St & Belvedere St,37.7618,-122.448
1832,17th St & Clayton St,37.7619,-122.447
1833,17th St & Cole St,37.7617,-122.449
1834,17th St & Castro St,37.7626,-122.435
1835,17th St & Diamond St,37.7624,-122.437
1836,Diamond St & 25th St,37.7496,-122.436
1837,Diamond St & 26th St,37.7479,-122.436
1838,Diamond St & 27th St,37.7463,-122.436
1839,Diamond St & 28th St,37.7447,-122.436
1840,Diamond St & 29th St,37.7432,-122.436
1841,Diamond St & Arbor St,37.7387,-122.434
1842,Diamond St & Cesar Chavez St,37.7471,-122.436
1843,Diamond St & Bosworth St,37.7335,-122.434
1844,Diamond St & Chenery St,37.7345,-122.434
1845,Diamond St & Clipper St,37.7489,-122.436
1846,Diamond St & Conrad St,37.7383,-122.436
1847,Diamond St & Duncan St,37.7456,-122.436
1848,Diamond St & Moffitt St,37.7388,-122.435
1849,Diamond St & Surrey St,37.7362,-122.434
1850,Diamond St & Sussex St,37.7373,-122.435
1851,Divisadero St & Beach St,37.8038,-122.444
1852,Divisadero St & Bush St,37.7863,-122.44
1853,Divisadero St & California St,37.7882,-122.44
1854,Divisadero St & Chestnut St,37.8001,-122.443
1855,Divisadero St & Clay St,37.79,-122.441
1856,Divisadero St & Eddy St,37.7806,-122.439
1857,Divisadero St & Francisco St,37.801,-122.443
1858,Divisadero St & Geary St,37.7834,-122.439
1859,Divisadero St & Haight St,37.7713,-122.437
1860,Divisadero St & Hayes St,37.7751,-122.438
1861,Divisadero St & Jackson St,37.7915,-122.441
1862,Divisadero St & McAllister St,37.7779,-122.438
1863,Divisadero St & North Point St,37.8028,-122.444
1864,Divisadero St & Oak St,37.7732,-122.437
1865,Divisadero St & Pine St,37.787,-122.44
1866,Divisadero St & Sutter St,37.7853,-122.44
1867,Division St & Bryant St,37.7693,-122.411
1868,Division St & Rhode Island St,37.7698,-122.403
1869,Division St & Townsend St,37.7699,-122.403
1870,Delta St & Tioga Ave,37.7173,-122.408
1871,Douglass St & 24th St,37.7511,-122.439
1872,Douglass St & Alvarado St,37.7535,-122.439
1873,Drumm St & California St,37.794,-122.396
1874,Duncan St & Cameo Way,37.7452,-122.443
1875,Duncan St & Diamond Heights Blvd,37.7453,-122.44
1876,Earl St & Kirkwood Ave,37.7288,-122.373
1877,21st St & Douglass St,37.7554,-122.439
1878,22nd Ave & Irving St,37.7637,-122.48
1879,22nd Ave & Judah St,37.7615,-122.48
1880,22nd Ave & Kirkham St,37.7596,-122.48
1881,22nd Ave & Lawton St,37.7578,-122.48
1882,22nd Ave & Lincoln Way,37.7652,-122.48
1883,22nd Ave & Moraga St,37.7559,-122.48
1884,22nd Ave & Noriega St,37.7543,-122.48
1885,22nd St & Iowa St,37.7578,-122.392
1886,22nd St & Minnesota St,37.7579,-122.39
1887,23rd Ave & Irving St,37.7631,-122.481
1888,23rd Ave & Judah St,37.7616,-122.481
1889,23rd Ave & Kirkham St,37.7597,-122.481
1890,23rd Ave & Lawton St,37.7579,-122.481
1891,23rd Ave & Lincoln Way,37.765,-122.482
1892,23rd Ave & Moraga St,37.756,-122.481
1893,23rd Ave & Noriega St,37.7541,-122.481
1894,23rd St & Kansas St,37.7544,-122.403
1895,23rd St & Rhode Island St,37.7545,-122.402
1896,23rd St & Utah St,37.7544,-122.405
1897,23rd St & Vermont St,37.7545,-122.404
1898,24th St & Bryant St,37.7529,-122.409
1899,24th St & Church St,37.7518,-122.427
1900,24th St & Castro St,37.7514,-122.434
1901,24th St & Diamond St,37.7511,-122.436
1902,24th St & Dolores St,37.7519,-122.425
1903,24th St & Douglass St,37.7511,-122.438
1904,24th St & Folsom St,37.7526,-122.414
1905,24th St & Guerrero St,37.752,-122.423
1906,24th St & Harrison St,37.7527,-122.412
1907,24th St & Hoffman Ave,37.751,-122.441
1908,24th St & Mission St,37.7523,-122.418
1909,24th St & Potrero Ave,37.753,-122.407
1910,24th St & Sanchez St,37.7516,-122.43
1911,24th St & South Van Ness Ave,37.7524,-122.416
1912,24th St & Valencia St,37.7522,-122.421
1913,25th Ave & Balboa St,37.7764,-122.485
1914,25th Ave & Clement St,37.7821,-122.485
1915,25th Ave & El Camino Del Mar,37.7875,-122.485
1916,25th Ave & Fulton St,37.7727,-122.484
1917,25th Ave & Geary St,37.7803,-122.485
1918,25th St & Connecticut St,37.7524,-122.396
1919,25th St & Dakota St,37.7525,-122.395
1920,25th St & Potrero Ave,37.7514,-122.407
1921,25th St & Wisconsin St,37.7522,-122.398
1922,26th St & Castro St,37.7481,-122.434
1923,26th St & De Haro St,37.7509,-122.4
1924,26th St & Noe St,37.7483,-122.432
1925,26th St & Rhode Island St,37.7507,-122.401
1926,26th St & Wisconsin St,37.7511,-122.399
1927,29th Ave & Vicente St,37.739,-122.486
1928,Alemany Blvd & St Charles Ave,37.7104,-122.469
1929,Alemany Blvd & Victoria St,37.7118,-122.465
1930,Arch St & Alemany Blvd,37.7117,-122.467
1931,Arguello Blvd & Balboa St,37.7771,-122.459
1932,Arguello Blvd & California St,37.7856,-122.459
1933,Arguello Blvd & Clement St,37.7831,-122.459
1934,Arguello Blvd & Euclid Ave,37.7837,-122.459
1935,Arguello Blvd & Fulton St,37.7744,-122.458
1936,Arguello Blvd & Turk St,37.7775,-122.459
1937,Ashbury St & Clifford Ter,37.7643,-122.446
1938,Ashbury St & Haight St,37.7699,-122.447
1939,Ashbury St & Piedmont St,37.7653,-122.446
1940,Ashbury St & Waller St,37.7692,-122.447
1941,Ave B & Gateview Ave,37.827,-122.377
1942,Avalon Ave & La Grande Ave,37.7247,-122.424
1943,Avalon Ave & Peru Ave,37.7251,-122.423
1944,Bacon St & Girard St,37.7274,-122.405
1945,Bacon St & Goettingen St,37.7269,-122.406
1946,Beverly St & Garfield St,37.7197,-122.472
1947,Bernal Heights Blvd & Bradford St,37.7418,-122.41
1948,Bernal Heights Blvd & Powhattan Ave,37.7415,-122.411
1949,Bosworth St & Elk St,37.7349,-122.44
1950,Bosworth St & Diamond St,37.7336,-122.434
1951,Bosworth St & Lippard Ave,37.7339,-122.436
1952,Bosworth St & Marsily St,37.7335,-122.428
1953,Bosworth St & Milton St,37.7335,-122.429
1954,Bosworth St & Mission St,37.7337,-122.427
1955,Bosworth St & Rotteck St,37.7332,-122.431
1956,Bowley St & Lincoln Blvd,37.7921,-122.482
1957,Bowley St & Gibson Rd,37.7903,-122.482
1958,Bradford St & Bernal Heights Blvd,37.742,-122.409
1959,Bradford St & Esmeralda Ave,37.7429,-122.409
1960,Burnett Ave & Crestline Dr,37.7491,-122.445
1961,Broad St & Capitol Ave,37.7132,-122.459
1962,Broad St & Orizaba Ave,37.7132,-122.462
1963,Broad St & Plymouth Ave,37.7132,-122.456
1964,Bridgeview Dr & Scotia Ave,37.7318,-122.399
1965,Bridgeview Dr & Topeka Ave,37.7332,-122.398
1966,Bryant St & 4th St,37.7795,-122.398
1967,Bryant St & 5th St,37.778,-122.4
1968,Miraloma Dr & Marne Ave,37.7401,-122.459
1969,Miraloma Dr & Yerba Buena Ave,37.7355,-122.461
1970,Mission St & 1st St,37.7899,-122.397
1971,Mission St & 2nd St,37.7878,-122.4
1972,Mission St & 3rd St,37.7865,-122.402
1973,Mission St & 4th St,37.7846,-122.404
1974,Mission St & 5th St,37.7827,-122.407
1975,Mission St & 6th St,37.7812,-122.408
1976,Mission St & 8th St,37.7772,-122.414
1977,Mission St & 9th St,37.7765,-122.414
1978,Mission St & 11th St,37.7749,-122.416
1979,Mission St & 13th St,37.7705,-122.42
1980,Mission St & 14th St,37.7686,-122.42
1981,Mission St & 16th St,37.7651,-122.42
1982,Mission St & 18th St,37.7626,-122.419
1983,Mission St & 20th St,37.7591,-122.419
1984,Mission St & 22nd St,37.7558,-122.419
1985,Mission St & 24th St,37.7524,-122.418
1986,Mission St & 26th St,37.7495,-122.418
1987,Mission St & 30th St,37.7424,-122.422
1988,4080 Mission St,37.7322,-122.428
1989,Mission St & Acton St,37.7088,-122.453
1990,Mission St & Allison St,37.7145,-122.443
1991,Mission St & Appleton Ave,37.7389,-122.424
1992,Mission St & Beale St,37.7911,-122.396
1993,Mission St & Bosworth St,37.7333,-122.427
1994,Mission St & Cortland Ave,37.7411,-122.423
1995,Mission St & Evergreen St,37.7074,-122.457
1996,Mission St & Excelsior Ave,37.7264,-122.434
1997,Mission St & Flournoy St,37.7068,-122.459
1998,Mission St & Foote Ave,37.7128,-122.445
1999,Mission St & Francis St,37.7263,-122.434
2000,Mission St & Geneva Ave,37.7165,-122.441
2001,Mission St & Goethe St,37.7074,-122.457
2002,Mission St & Guttenberg St,37.7125,-122.445
2003,Mission St & Highland Ave,37.7374,-122.424
2004,Mission St & Italy Ave,37.7192,-122.439
2005,Mission St & Lawrence Ave,37.7095,-122.451
2006,Mission St & Lowell St,37.7115,-122.446
2007,Mission St & Main St,37.792,-122.395
2008,Mission St & Mt Vernon Ave,37.7147,-122.443
2009,Mission St & Murray St,37.734,-122.426
2010,Mission St & Oliver St,37.7096,-122.45
2011,Mission St & Onondaga Ave,37.7213,-122.437
2012,Mission St & Persia Ave,37.7234,-122.436
2013,Farnum St & Moffitt St,37.7383,-122.434
2014,Felton St & Amherst St,37.727,-122.416
2015,Felton St & Cambridge St,37.7264,-122.419
2016,Felton St & Harvard St,37.726,-122.42
2017,Felton St & Madison St,37.7256,-122.422
2018,Felton St & Peru Ave,37.7252,-122.423
2019,Felton St & University St,37.7274,-122.415
2020,Fillmore St & Bay St,37.8026,-122.437
2021,Fillmore St & Broadway,37.7942,-122.435
2022,Fillmore St & Beach St,37.8044,-122.437
2023,Fillmore St & Chestnut St,37.8011,-122.436
2024,Fillmore St & Cervantes Blvd,37.8028,-122.437
2025,Fillmore St & Eddy St,37.7817,-122.432
2026,Fillmore St & Golden Gate Ave,37.7799,-122.432
2027,Fillmore St & Geary St,37.7847,-122.433
2028,Fillmore St & Grove St,37.777,-122.431
2029,Fillmore St & Hayes St,37.7761,-122.431
2030,Fillmore St & Jackson St,37.7928,-122.435
2031,Fillmore St & Jefferson St,37.8056,-122.437
2032,Fillmore St & Lombard St,37.7997,-122.436
2033,Fillmore St & McAllister St,37.7785,-122.432
2034,Fillmore St & North Point St,37.8035,-122.437
2035,Fillmore St & Oak St,37.7743,-122.431
2036,Fillmore St & O'Farrell St,37.7832,-122.433
2037,Fillmore St & Pine St,37.788,-122.434
2038,Fillmore St & Sacramento St,37.7899,-122.434
2039,Fillmore St & Sutter St,37.7861,-122.433
2040,Fillmore St & Turk St,37.7802,-122.432
2041,Fillmore St & Union St,37.7974,-122.435
2042,Fitzgerald Ave & Hawes St,37.7199,-122.39
2043,Fitzgerald Ave & Ingalls St,37.721,-122.391
2044,Fitzgerald Ave & Jennings St,37.722,-122.393
2045,Fitzgerald Ave & Keith St,37.7229,-122.395
2046,Foerster St & Flood Ave,37.7298,-122.449
2047,Foerster St & Judson Ave,37.7285,-122.449
2048,Foerster St & Mangels Ave,37.7332,-122.449
2049,Foerster St & Teresita Blvd,37.7342,-122.449
2050,Folsom St & 1st St,37.7873,-122.394
2051,Folsom St & 3rd St,37.7839,-122.399
2052,Folsom St & 4th St,37.782,-122.401
2053,Folsom St & 5th St,37.7804,-122.403
2054,Folsom St & 6th St,37.7786,-122.405
2055,Folsom St & 7th St,37.7766,-122.408
2056,Folsom St & 8th St,37.7751,-122.41
2057,Folsom St & 9th St,37.7739,-122.411
2058,Folsom St & 11th St,37.7719,-122.414
2059,Folsom St & 14th St,37.7685,-122.416
2060,Folsom St & 16th St,37.7656,-122.415
2061,Folsom St & 18th St,37.7622,-122.415
2062,Folsom St & 22nd St,37.756,-122.414
2063,Ocean Ave & Victoria St,37.726,-122.464
2064,Ocean Ave & Westgate Dr,37.7272,-122.466
2065,O'Farrell St & Grant Ave,37.7866,-122.406
2066,O'Farrell St & Larkin St,37.7851,-122.418
2067,O'Farrell St & Leavenworth St,37.7855,-122.414
2068,O'Farrell St & Powell St,37.7863,-122.408
2069,O'Farrell St & Van Ness Ave,37.7847,-122.421
2070,Oakpark Dr & Forest Knolls Dr,37.7553,-122.455
2071,Olympia Way & Clarendon Ave,37.7515,-122.456
2072,Olympia Way & Dellbrook Ave,37.7513,-122.454
2073,Olympia Way & Panorama Dr,37.7513,-122.452
2074,Orizaba Ave & Broad St,37.7133,-122.463
2075,Ortega St & 9th Ave,37.7528,-122.466
2076,Ortega St & 10th Ave,37.7529,-122.466
2077,Ortega St & 48th Ave,37.751,-122.507
2078,100 O'Shaughnessy Blvd,37.7445,-122.451
2079,O'Shaughnessy Blvd & Del Vale Ave,37.7414,-122.446
2080,O'Shaughnessy Blvd & Malta Dr,37.7366,-122.443
2081,150 Otis St,37.7716,-122.42
2082,Otis St & 12th St,37.7728,-122.419
2083,Pacific Ave & Grant Ave,37.797,-122.407
2084,Pacific Ave & Hyde St,37.7956,-122.418
2085,Pacific Ave & Jones St,37.796,-122.415
2086,Pacific Ave & Kearny St,37.7972,-122.405
2087,Pacific Ave & Larkin St,37.7953,-122.42
2088,Pacific Ave & Leavenworth St,37.7958,-122.417
2089,Pacific Ave & Mason St,37.7964,-122.412
2090,Pacific Ave & Montgomery St,37.7974,-122.404
2091,Pacific Ave & Polk St,37.7951,-122.421
2092,Pacific Ave & Sansome St,37.7975,-122.402
2093,Pacific Ave & Taylor St,37.7962,-122.413
2094,Palou Ave & Crespi Dr,37.728,-122.38
2095,Palou Ave & Hawes St,37.7287,-122.381
2096,Palou Ave & Industrial St,37.7395,-122.401
2097,Palou Ave & Ingalls St,37.7294,-122.383
2098,Palou Ave & Jennings St,37.7308,-122.385
2099,Palou Ave & Keith St,37.7319,-122.387
2100,Palou Ave & Lane St,37.7329,-122.389
2101,Palou Ave & Phelps St,37.7361,-122.395
2102,Palou Ave & Quint St,37.7372,-122.396
2103,Palou Ave & Rankin St,37.7382,-122.398
2104,Parnassus Ave & 4th Ave,37.7627,-122.461
2105,500 Parnassus Ave,37.7633,-122.459
2106,Parnassus Ave & Cole St,37.7649,-122.45
2107,Parnassus Ave & Hillway Ave,37.7638,-122.457
2108,Parnassus Ave & Shrader St,37.7648,-122.451
2109,Parnassus Ave & Stanyan St,37.7645,-122.453
2110,Parnassus Ave & Willard St,37.7644,-122.455
2111,Paul Ave & Bayshore Blvd,37.7236,-122.401
2112,Paul Ave & Carr St,37.7225,-122.396
2113,Paul Ave & Crane St,37.7233,-122.399
2114,Paul Ave & Gould St,37.723,-122.398
2115,Paul Ave & San Bruno Ave,37.7239,-122.402
2116,Paul Ave & Wheat St,37.7234,-122.4
2117,Persia Ave & Athens St,37.7201,-122.43
2118,Persia Ave & Brazil Ave,37.7178,-122.423
2119,Persia Ave & Madrid St,37.7216,-122.433
2120,Persia Ave & Mission St,37.7231,-122.436
2121,Persia Ave & Moscow St,37.7197,-122.429
2122,Persia Ave & Naples St,37.7209,-122.431
2123,Persia Ave & Paris St,37.7224,-122.434
2124,Persia Ave & Prague St,37.719,-122.427
2125,City College Bookstore,37.7241,-122.452
2126,Frida Kahlo Way & Judson Ave,37.7276,-122.452
2127,City College Terminal,37.7237,-122.453
2128,Phelps St & Carroll Ave,37.7291,-122.401
2129,Phelps St & Donner Ave,37.7285,-122.401
2130,Phelps St & Egbert Ave,37.7281,-122.402
2131,Phelps St & Williams Ave,37.7302,-122.4
2132,Pine St & Montgomery St,37.7919,-122.403
2133,Park Presidio Blvd & Balboa St,37.7772,-122.472
2134,Park Presidio & California St,37.7841,-122.473
2135,Park Presidio Blvd & California St,37.7845,-122.473
2136,Park Presidio Blvd & Fulton St,37.7732,-122.472
2137,Park Presidio Blvd & Geary St,37.7803,-122.472
2138,Gilman Ave & Bill Walsh Way,37.7175,-122.387
2139,San Bruno Ave & Wilde Ave,37.7168,-122.4
2140,San Bruno Ave & Wayland St,37.7264,-122.403
2141,Santa Clara Ave & Monterey Blvd,37.7332,-122.466
2142,Santa Clara Ave & Saint Francis Blvd,37.7349,-122.466
2143,Schwerin St & Garrison Ave,37.7093,-122.412
2144,Schwerin St & Geneva Ave,37.7066,-122.413
2145,Schwerin St & MacDonald Ave,37.7069,-122.413
2146,Schwerin St & Sunnydale Ave,37.7105,-122.411
2147,Schwerin St & Velasco Ave,37.7083,-122.412
2148,Silver Ave & Alemany Blvd,37.7298,-122.433
2149,Silver Ave & Augusta St,37.7343,-122.403
2150,Silver Ave & Boylston St,37.7309,-122.411
2151,Silver Ave & Cambridge St,37.7291,-122.419
2152,Silver Ave & Charter Oak Ave,37.7333,-122.404
2153,Silver Ave & Congdon St,37.7287,-122.426
2154,Silver Ave & Dartmouth St,37.7299,-122.413
2155,Silver Ave & Gambier St,37.7289,-122.423
2156,Silver Ave & Merrill St,37.7315,-122.409
2157,Silver Ave & Mission St,37.7289,-122.431
2158,Silver Ave & Princeton St,37.729,-122.416
2159,Silver Ave & Revere Ave,37.7363,-122.399
2160,Silver Ave & San Bruno Ave,37.7324,-122.406
2161,Silver Ave & Topeka Ave,37.7353,-122.401
2162,Starr King Way & Gough St,37.785,-122.424
2163,Skyview Way & Aquavista Way,37.7512,-122.45
2164,Skyview Way & Cityview Way,37.7489,-122.45
2165,Skyview Way & Gladeview Dr,37.7499,-122.45
2166,Skyline Blvd & Zoo Rd,37.7282,-122.502
2167,Skyline Blvd & Harding Rd,37.7264,-122.502
2168,Skyline Blvd & Lake Merced Blvd,37.7311,-122.499
2169,Sloat Blvd & 19th Ave,37.7348,-122.474
2170,Sloat Blvd & 21st Ave,37.7348,-122.477
2171,Sloat Blvd & 23rd Ave,37.7344,-122.48
2172,Sloat Blvd & 26th Ave,37.7343,-122.482
2173,Sloat Blvd & 34th Ave,37.7341,-122.492
2174,Sloat Blvd & 36th Ave,37.7341,-122.493
2175,Sloat Blvd & 37th Ave,37.7337,-122.495
2176,Sloat Blvd & 39th Ave,37.7339,-122.497
2177,Sloat Blvd & 41st Ave,37.7346,-122.499
2178,Sloat Blvd & 45th Ave,37.7356,-122.503
2179,Sloat Blvd & Clearfield Dr,37.7338,-122.492
2180,Sloat Blvd & Constanso Way,37.7342,-122.489
2181,Sloat Blvd & Crestlake Dr,37.7347,-122.48
2182,Sloat Blvd & El Mirasol Pl,37.7344,-122.486
2183,Sloat Blvd & Everglade Dr,37.734,-122.49
2184,Sloat Blvd & Forest View Dr,37.7342,-122.484
2185,Sloat Blvd & Paraiso Pl,37.7346,-122.482
2186,Sloat Blvd & Skyline Blvd,37.7337,-122.497
2187,Sloat Blvd & Sylvan Dr,37.7341,-122.486
2188,Sloat Blvd & Vale Ave,37.7345,-122.484
2189,Portola Dr & O Shaughnessy Blvd,37.7453,-122.452
2190,Geneva Ave & Stoneridge Ln,37.7111,-122.426
2191,Mason St & Lyon St,37.8049,-122.449
2192,Ave of the Palms & California Ave,37.817,-122.372
2193,Letterman Digital Arts Center,37.7982,-122.45
